wire_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
WIR00000000000003978,SYNCID0000013956,699986.08,debit,2022-12-21,00:00:00
WIR00000000000003979,SYNCID0000013956,53563.25,debit,2022-11-03,00:00:00
WIR00000000000003980,SYNCID0000013956,288152.51,debit,2022-12-23,00:00:00
WIR00000000000003981,SYNCID0000013956,822382.65,credit,2022-11-18,00:00:00
WIR00000000000003982,SYNCID0000013956,694489.87,debit,2023-01-03,00:00:00
WIR00000000000003983,SYNCID0000013956,341613.79,debit,2022-12-16,00:00:00
WIR00000000000003984,SYNCID0000013956,7504.62,debit,2022-11-02,00:00:00
WIR00000000000003985,SYNCID0000013956,648972.03,debit,2023-01-17,00:00:00
WIR00000000000003986,SYNCID0000013956,636557.31,debit,2022-12-07,00:00:00
WIR00000000000003987,SYNCID0000013956,6080.38,debit,2022-11-10,00:00:00
WIR00000000000003988,SYNCID0000013956,331498.05,debit,2022-11-23,00:00:00
WIR00000000000003989,SYNCID0000013956,43328.31,debit,2022-11-23,00:00:00
WIR00000000000003990,SYNCID0000013956,400033.26,debit,2022-12-14,00:00:00
WIR00000000000003991,SYNCID0000013956,240233.3,debit,2022-11-05,00:00:00
WIR00000000000003992,SYNCID0000013956,20192.19,debit,2022-12-28,00:00:00
WIR00000000000003993,SYNCID0000013956,87257.03,debit,2022-11-22,00:00:00
WIR00000000000003994,SYNCID0000013956,6534.58,debit,2022-12-12,00:00:00
WIR00000000000003995,SYNCID0000013956,1108480.79,debit,2022-11-24,00:00:00
WIR00000000000003996,SYNCID0000013956,9925.85,debit,2022-12-29,00:00:00
WIR00000000000003997,SYNCID0000013956,3298.45,debit,2022-11-10,00:00:00
WIR00000000000003998,SYNCID0000013956,472817.94,credit,2022-11-18,00:00:00
WIR00000000000003999,SYNCID0000013956,534243.07,debit,2023-01-22,00:00:00
WIR00000000000004000,SYNCID0000013956,332886.82,debit,2022-11-08,00:00:00
WIR00000000000004001,SYNCID0000013956,1092405.62,credit,2022-12-13,00:00:00
WIR00000000000004002,SYNCID0000013956,267855.95,debit,2022-12-30,00:00:00
WIR00000000000004003,SYNCID0000013956,665943.46,debit,2022-12-09,00:00:00
WIR00000000000004004,SYNCID0000013956,610848.77,debit,2022-11-01,00:00:00
WIR00000000000004005,SYNCID0000013956,3280451.49,credit,2022-11-16,00:00:00
WIR00000000000004006,SYNCID0000013956,4348.56,debit,2022-12-09,00:00:00
WIR00000000000004007,SYNCID0000013956,608512.75,debit,2022-12-22,00:00:00
WIR00000000000004008,SYNCID0000013956,42387.67,debit,2022-12-19,00:00:00
WIR00000000000004009,SYNCID0000013956,448670.21,debit,2023-01-27,00:00:00
WIR00000000000004010,SYNCID0000013956,1947891.13,credit,2022-12-12,00:00:00
WIR00000000000004011,SYNCID0000013956,7546.71,debit,2023-01-25,00:00:00
WIR00000000000004012,SYNCID0000013956,453671.19,debit,2022-12-01,00:00:00
WIR00000000000004013,SYNCID0000013956,245392.3,credit,2022-11-15,00:00:00
WIR00000000000004014,SYNCID0000013956,332215.43,debit,2023-01-17,00:00:00
WIR00000000000004015,SYNCID0000013956,323012.69,debit,2022-11-21,00:00:00
WIR00000000000004016,SYNCID0000013956,342693.71,debit,2022-11-30,00:00:00
WIR00000000000004017,SYNCID0000013956,1457951.94,debit,2022-12-15,00:00:00
WIR00000000000004018,SYNCID0000013956,1210578.16,credit,2022-11-08,00:00:00
WIR00000000000004019,SYNCID0000013956,1474235.05,debit,2022-12-19,00:00:00
WIR00000000000004020,SYNCID0000013956,281191.39,debit,2023-01-13,00:00:00
WIR00000000000004021,SYNCID0000013956,15766.21,debit,2022-11-06,00:00:00
WIR00000000000004022,SYNCID0000013956,11315.79,debit,2022-12-15,00:00:00
WIR00000000000004023,SYNCID0000013956,831723.24,debit,2022-12-01,00:00:00
WIR00000000000004024,SYNCID0000013956,643145.61,debit,2022-12-16,00:00:00
WIR00000000000004025,SYNCID0000013956,879067.2,debit,2022-11-14,00:00:00
WIR00000000000004026,SYNCID0000013956,599896.79,credit,2023-01-21,00:00:00
WIR00000000000004027,SYNCID0000013956,310555.17,debit,2022-11-28,00:00:00
WIR00000000000004028,SYNCID0000013956,387709.19,debit,2022-12-16,00:00:00
WIR00000000000004029,SYNCID0000013956,816370.25,credit,2022-12-01,00:00:00
WIR00000000000004030,SYNCID0000013956,401572.86,debit,2022-11-01,00:00:00
WIR00000000000004031,SYNCID0000013956,49242.46,debit,2022-11-22,00:00:00
WIR00000000000004032,SYNCID0000013956,2801.28,debit,2022-12-22,00:00:00
WIR00000000000004033,SYNCID0000013956,513.29,debit,2023-01-17,00:00:00
WIR00000000000004034,SYNCID0000013956,60233.88,debit,2022-11-17,00:00:00
WIR00000000000004035,SYNCID0000013956,390881.36,credit,2022-12-29,00:00:00
WIR00000000000004036,SYNCID0000013956,9819.83,debit,2023-01-06,00:00:00
WIR00000000000004037,SYNCID0000013956,27478.92,debit,2022-11-02,00:00:00
WIR00000000000004038,SYNCID0000013956,172902.81,debit,2022-11-22,00:00:00
WIR00000000000004039,SYNCID0000013956,555571.2,debit,2022-11-07,00:00:00
WIR00000000000004040,SYNCID0000013956,1307.97,debit,2023-01-22,00:00:00
WIR00000000000004041,SYNCID0000013956,217700.8,debit,2022-11-30,00:00:00
WIR00000000000004042,SYNCID0000013956,564500.88,debit,2022-12-14,00:00:00
WIR00000000000004043,SYNCID0000013956,755650.5,debit,2022-12-15,00:00:00
WIR00000000000004044,SYNCID0000013956,31943.43,debit,2022-12-21,00:00:00
WIR00000000000004045,SYNCID0000013956,2946.54,debit,2022-11-30,00:00:00
WIR00000000000004046,SYNCID0000013956,250830.81,debit,2022-12-01,00:00:00
WIR00000000000004047,SYNCID0000013956,216539.91,debit,2022-11-25,00:00:00
WIR00000000000004048,SYNCID0000013956,29204.3,debit,2022-11-02,00:00:00
WIR00000000000004049,SYNCID0000013956,364743.3,debit,2022-11-01,00:00:00
WIR00000000000004050,SYNCID0000013956,22173.31,debit,2023-01-03,00:00:00
WIR00000000000004051,SYNCID0000013956,101447.68,debit,2022-11-10,00:00:00
WIR00000000000004052,SYNCID0000013956,309699.75,debit,2023-01-15,00:00:00
WIR00000000000004053,SYNCID0000013956,414171.85,debit,2022-12-28,00:00:00
WIR00000000000004054,SYNCID0000013956,147115.05,debit,2022-11-15,00:00:00
WIR00000000000004055,SYNCID0000013956,358873.09,debit,2022-11-24,00:00:00
WIR00000000000004056,SYNCID0000013956,343152.98,debit,2022-11-29,00:00:00
WIR00000000000004057,SYNCID0000013956,693466.83,debit,2023-01-09,00:00:00
WIR00000000000004058,SYNCID0000013956,643203.32,debit,2022-12-02,00:00:00
WIR00000000000004059,SYNCID0000013956,2008048.51,debit,2023-01-30,00:00:00
WIR00000000000004060,SYNCID0000013956,101811.5,debit,2022-11-28,00:00:00
WIR00000000000004061,SYNCID0000013956,1584955.06,credit,2022-11-16,00:00:00
WIR00000000000004062,SYNCID0000013956,328135.89,debit,2022-12-08,00:00:00
WIR00000000000004063,SYNCID0000013956,533971.59,debit,2022-12-07,00:00:00
WIR00000000000004064,SYNCID0000013956,606690.6,debit,2022-12-20,00:00:00
WIR00000000000004065,SYNCID0000013956,1674.42,debit,2022-11-02,00:00:00
WIR00000000000004066,SYNCID0000013956,293393.74,debit,2022-12-29,00:00:00
WIR00000000000004067,SYNCID0000013956,1549685.15,debit,2022-12-06,00:00:00
WIR00000000000004068,SYNCID0000013956,10771.75,debit,2022-11-18,00:00:00
WIR00000000000004069,SYNCID0000013956,5671.7,debit,2023-01-10,00:00:00
WIR00000000000004070,SYNCID0000013956,5736.72,debit,2022-12-31,00:00:00
WIR00000000000004071,SYNCID0000013956,652223.1,debit,2023-01-12,00:00:00
WIR00000000000004072,SYNCID0000013956,101486.91,debit,2022-12-01,00:00:00
WIR00000000000004073,SYNCID0000013956,17600.98,debit,2022-11-03,00:00:00
WIR00000000000004074,SYNCID0000013956,765948.08,credit,2023-01-05,00:00:00
WIR00000000000004075,SYNCID0000013956,48083.75,debit,2022-12-01,00:00:00
WIR00000000000004076,SYNCID0000013956,177638.58,debit,2022-11-23,00:00:00
WIR00000000000004077,SYNCID0000013956,118635.96,debit,2022-11-09,00:00:00
WIR00000000000004078,SYNCID0000013956,651.92,debit,2022-12-15,00:00:00
WIR00000000000004079,SYNCID0000013956,86022.53,debit,2022-11-03,00:00:00
WIR00000000000004080,SYNCID0000013956,326604.99,credit,2023-01-04,00:00:00
WIR00000000000004081,SYNCID0000013956,409074.86,debit,2022-12-16,00:00:00
WIR00000000000004082,SYNCID0000013956,94472.39,credit,2022-11-30,00:00:00
WIR00000000000004083,SYNCID0000013956,727224.77,debit,2023-01-03,00:00:00
WIR00000000000004084,SYNCID0000013956,354805.54,credit,2022-12-07,00:00:00
WIR00000000000004085,SYNCID0000013956,41281.93,debit,2023-01-31,00:00:00
WIR00000000000004086,SYNCID0000013956,246892.51,debit,2023-01-06,00:00:00
WIR00000000000004087,SYNCID0000013956,708017.58,debit,2023-01-25,00:00:00
WIR00000000000004088,SYNCID0000013956,351136.79,credit,2022-12-14,00:00:00
WIR00000000000004089,SYNCID0000013956,558365.5,debit,2022-12-06,00:00:00
WIR00000000000004090,SYNCID0000013956,617253.92,debit,2022-12-05,00:00:00
WIR00000000000004091,SYNCID0000013956,293182.88,debit,2023-01-21,00:00:00
WIR00000000000004092,SYNCID0000013956,599115.97,credit,2023-01-30,00:00:00
WIR00000000000004093,SYNCID0000013956,107377.22,debit,2023-01-17,00:00:00
WIR00000000000004094,SYNCID0000013956,212630.15,debit,2022-11-23,00:00:00
WIR00000000000004095,SYNCID0000013956,262045.17,debit,2022-12-23,00:00:00
WIR00000000000004096,SYNCID0000013956,596111.59,debit,2022-11-10,00:00:00
WIR00000000000004097,SYNCID0000013956,104977.39,debit,2022-12-14,00:00:00
WIR00000000000004098,SYNCID0000013956,1139573.78,debit,2023-01-25,00:00:00
WIR00000000000004099,SYNCID0000013956,1013727.53,credit,2022-12-16,00:00:00
WIR00000000000004100,SYNCID0000013956,82440.57,debit,2022-11-01,00:00:00
WIR00000000000004101,SYNCID0000013956,10368.23,debit,2022-11-01,00:00:00
WIR00000000000004102,SYNCID0000013956,376577.16,debit,2022-12-19,00:00:00
WIR00000000000004103,SYNCID0000013956,6879.32,credit,2022-11-01,00:00:00
WIR00000000000004104,SYNCID0000013956,1049122.34,debit,2022-11-23,00:00:00
WIR00000000000004105,SYNCID0000013956,1352302.55,debit,2022-12-19,00:00:00
WIR00000000000004106,SYNCID0000013956,708960.59,debit,2023-01-17,00:00:00
WIR00000000000004107,SYNCID0000013956,16222785.39,debit,2023-01-20,00:00:00
WIR00000000000004108,SYNCID0000013956,549923.41,debit,2023-01-03,00:00:00
WIR00000000000004109,SYNCID0000013956,504655.92,debit,2023-01-30,00:00:00
WIR00000000000004110,SYNCID0000013956,166186.75,debit,2023-01-20,00:00:00
WIR00000000000004111,SYNCID0000013956,174161.29,debit,2022-11-25,00:00:00
WIR00000000000004112,SYNCID0000013956,247384.37,debit,2022-12-30,00:00:00
WIR00000000000004113,SYNCID0000013956,11005.76,debit,2022-11-22,00:00:00
WIR00000000000004114,SYNCID0000013956,571663.17,debit,2022-12-25,00:00:00
WIR00000000000004115,SYNCID0000013956,445753.28,debit,2022-11-18,00:00:00
WIR00000000000004116,SYNCID0000013956,22166.86,debit,2022-11-28,00:00:00
WIR00000000000004117,SYNCID0000013956,587377.45,credit,2022-11-10,00:00:00
WIR00000000000004118,SYNCID0000013956,625010.99,credit,2023-01-02,00:00:00
WIR00000000000004119,SYNCID0000013956,297784.3,debit,2022-11-09,00:00:00
WIR00000000000004120,SYNCID0000013956,1018504.67,debit,2022-11-01,00:00:00
WIR00000000000004121,SYNCID0000013956,856.99,debit,2022-11-10,00:00:00
WIR00000000000004122,SYNCID0000013956,54585.14,debit,2022-12-29,00:00:00
WIR00000000000004123,SYNCID0000013956,5156.92,debit,2022-12-12,00:00:00
WIR00000000000004124,SYNCID0000013956,566011.32,debit,2022-12-30,00:00:00
WIR00000000000004125,SYNCID0000013956,162498.8,debit,2022-12-01,00:00:00
WIR00000000000004126,SYNCID0000013956,313733.18,credit,2022-12-08,00:00:00
WIR00000000000004127,SYNCID0000013956,713984.82,debit,2022-11-21,00:00:00
WIR00000000000004128,SYNCID0000013956,112218.79,credit,2022-11-03,00:00:00
WIR00000000000004129,SYNCID0000013956,298035.19,debit,2022-11-14,00:00:00
WIR00000000000004130,SYNCID0000013956,98390.25,debit,2022-12-30,00:00:00
WIR00000000000004131,SYNCID0000013956,552816.9,debit,2022-12-15,00:00:00
WIR00000000000004132,SYNCID0000013956,1326.96,debit,2022-11-22,00:00:00
WIR00000000000004133,SYNCID0000013956,2045.1,debit,2022-12-26,00:00:00
WIR00000000000004134,SYNCID0000013956,1993.53,debit,2022-11-30,00:00:00
WIR00000000000004135,SYNCID0000013956,668833.55,debit,2023-01-24,00:00:00
WIR00000000000004136,SYNCID0000013956,92952.75,debit,2023-01-20,00:00:00
WIR00000000000004137,SYNCID0000013956,381615.32,debit,2023-01-26,00:00:00
WIR00000000000004138,SYNCID0000013956,1206006.56,credit,2022-11-03,00:00:00
WIR00000000000004139,SYNCID0000013956,770269.85,debit,2022-12-02,00:00:00
WIR00000000000004140,SYNCID0000013956,107170.98,credit,2022-12-28,00:00:00
WIR00000000000004141,SYNCID0000013956,58527.59,debit,2022-11-30,00:00:00
WIR00000000000004142,SYNCID0000013956,345818.07,debit,2023-01-31,00:00:00
WIR00000000000004143,SYNCID0000013956,9614.11,debit,2022-11-18,00:00:00
WIR00000000000004144,SYNCID0000013956,149367.66,debit,2022-12-21,00:00:00
WIR00000000000004145,SYNCID0000013956,157825.91,debit,2022-11-21,00:00:00
WIR00000000000004146,SYNCID0000013956,585291.86,credit,2022-12-18,00:00:00
WIR00000000000004147,SYNCID0000013956,430681.01,credit,2022-12-21,00:00:00
WIR00000000000004148,SYNCID0000013956,103703.59,debit,2022-11-01,00:00:00
WIR00000000000004149,SYNCID0000013956,465032.81,debit,2022-11-24,00:00:00
WIR00000000000004150,SYNCID0000013956,128869.57,debit,2022-11-25,00:00:00
WIR00000000000004151,SYNCID0000013956,2675.04,debit,2022-11-23,00:00:00
WIR00000000000004152,SYNCID0000013956,329497.36,debit,2022-11-08,00:00:00
WIR00000000000004153,SYNCID0000013956,18476.27,debit,2022-11-05,00:00:00
WIR00000000000004154,SYNCID0000013956,273846.32,credit,2022-12-28,00:00:00
WIR00000000000004155,SYNCID0000013956,185639.85,debit,2022-12-14,00:00:00
WIR00000000000004156,SYNCID0000013956,18969.81,debit,2022-12-21,00:00:00
WIR00000000000004157,SYNCID0000013956,1937838.64,debit,2022-12-21,00:00:00
WIR00000000000004158,SYNCID0000013956,1621031.9,credit,2022-12-19,00:00:00
WIR00000000000004159,SYNCID0000013956,722446.4,debit,2022-11-03,00:00:00
WIR00000000000004160,SYNCID0000013956,1010707.05,debit,2022-11-10,00:00:00
WIR00000000000004161,SYNCID0000013956,479110.71,debit,2022-12-01,00:00:00
WIR00000000000004162,SYNCID0000013956,1011876.01,debit,2022-11-04,00:00:00
WIR00000000000004163,SYNCID0000013956,787246.24,debit,2023-01-26,00:00:00
WIR00000000000004164,SYNCID0000013956,637731.34,credit,2022-11-22,00:00:00
WIR00000000000004165,SYNCID0000013956,636614.44,debit,2022-11-10,00:00:00
WIR00000000000004166,SYNCID0000013956,653911.94,debit,2022-12-22,00:00:00
WIR00000000000004167,SYNCID0000013956,713095.55,debit,2023-01-04,00:00:00
WIR00000000000004168,SYNCID0000013956,287981.04,debit,2022-11-09,00:00:00
WIR00000000000004169,SYNCID0000013956,10044.04,debit,2022-12-05,00:00:00
WIR00000000000004170,SYNCID0000013956,111109.4,debit,2022-12-22,00:00:00
WIR00000000000004171,SYNCID0000013956,3322.06,debit,2022-11-02,00:00:00
WIR00000000000004172,SYNCID0000013956,493452.3,debit,2022-12-07,00:00:00
WIR00000000000004173,SYNCID0000013956,1011143.44,debit,2022-11-07,00:00:00
WIR00000000000004174,SYNCID0000013956,734957.97,debit,2022-12-19,00:00:00
WIR00000000000004175,SYNCID0000013956,654285.07,credit,2022-11-18,00:00:00
WIR00000000000004176,SYNCID0000013956,370108.56,credit,2022-12-06,00:00:00
WIR00000000000004177,SYNCID0000013956,322632.67,debit,2022-12-14,00:00:00
WIR00000000000004178,SYNCID0000013956,1131106.99,debit,2022-11-01,00:00:00
WIR00000000000004179,SYNCID0000013956,578175.8,credit,2022-11-25,00:00:00
WIR00000000000004180,SYNCID0000013956,547586.15,debit,2022-11-29,00:00:00
WIR00000000000004181,SYNCID0000013956,134247.62,credit,2022-12-19,00:00:00
WIR00000000000004182,SYNCID0000013956,317508.27,debit,2023-01-31,00:00:00
WIR00000000000004183,SYNCID0000013956,275633.37,debit,2023-01-09,00:00:00
WIR00000000000004184,SYNCID0000013956,248385.34,credit,2022-11-29,00:00:00
WIR00000000000004185,SYNCID0000013956,18216.32,debit,2022-12-19,00:00:00
WIR00000000000004186,SYNCID0000013956,288191.33,debit,2022-11-30,00:00:00
WIR00000000000004187,SYNCID0000013956,131260.28,debit,2022-11-22,00:00:00
WIR00000000000004188,SYNCID0000013956,73549.04,debit,2022-11-10,00:00:00
WIR00000000000004189,SYNCID0000013956,307128.48,debit,2022-11-30,00:00:00
WIR00000000000004190,SYNCID0000013956,76952.95,debit,2022-11-23,00:00:00
WIR00000000000004191,SYNCID0000013956,519146.86,debit,2022-11-01,00:00:00
WIR00000000000004192,SYNCID0000013956,560797.3,debit,2022-11-22,00:00:00
WIR00000000000004193,SYNCID0000013956,90853.41,debit,2022-12-05,00:00:00
WIR00000000000004194,SYNCID0000013956,68966.78,debit,2022-12-29,00:00:00
WIR00000000000004195,SYNCID0000013956,424303.23,debit,2023-01-20,00:00:00
WIR00000000000004196,SYNCID0000013956,95699.79,credit,2022-12-06,00:00:00
WIR00000000000004197,SYNCID0000013956,738336.65,credit,2023-01-06,00:00:00
WIR00000000000004198,SYNCID0000013956,377435.77,debit,2023-01-19,00:00:00
WIR00000000000004199,SYNCID0000013956,360300.68,credit,2022-12-12,00:00:00
WIR00000000000004200,SYNCID0000013956,360587.92,debit,2022-12-20,00:00:00
WIR00000000000004201,SYNCID0000013956,259795.47,debit,2022-11-30,00:00:00
WIR00000000000004202,SYNCID0000013956,550413.21,debit,2022-12-18,00:00:00
WIR00000000000004203,SYNCID0000013956,680127.78,debit,2022-11-01,00:00:00
WIR00000000000004204,SYNCID0000013956,61189.82,debit,2022-12-12,00:00:00
WIR00000000000004205,SYNCID0000013956,1050867.79,debit,2022-11-03,00:00:00
WIR00000000000004206,SYNCID0000013956,404439.81,debit,2022-11-30,00:00:00
WIR00000000000004207,SYNCID0000013956,1064048.98,debit,2022-11-14,00:00:00
WIR00000000000004208,SYNCID0000013956,228753.58,debit,2023-01-06,00:00:00
WIR00000000000004209,SYNCID0000013956,172124.46,debit,2023-01-09,00:00:00
WIR00000000000004210,SYNCID0000013956,4398.0,debit,2023-01-18,00:00:00
WIR00000000000004211,SYNCID0000013956,459414.28,debit,2023-01-24,00:00:00
WIR00000000000004212,SYNCID0000013956,1320985.56,debit,2022-11-28,00:00:00
WIR00000000000004213,SYNCID0000013956,285732.35,credit,2023-01-10,00:00:00
WIR00000000000004214,SYNCID0000013956,625831.0,debit,2022-11-24,00:00:00
WIR00000000000004215,SYNCID0000013956,601764.19,debit,2023-01-04,00:00:00
WIR00000000000004216,SYNCID0000013956,80468.34,debit,2022-11-01,00:00:00
WIR00000000000004217,SYNCID0000013956,168070.14,credit,2022-11-04,00:00:00
WIR00000000000004218,SYNCID0000013956,199061.21,debit,2022-12-20,00:00:00
WIR00000000000004219,SYNCID0000013956,970139.82,debit,2022-11-01,00:00:00
WIR00000000000004220,SYNCID0000013956,650256.69,credit,2023-01-11,00:00:00
WIR00000000000004221,SYNCID0000013956,5241.65,debit,2022-11-30,00:00:00
WIR00000000000004222,SYNCID0000013956,644125.47,debit,2022-11-02,00:00:00
WIR00000000000004223,SYNCID0000013956,486370.15,debit,2022-11-10,00:00:00
WIR00000000000004224,SYNCID0000013956,1259148.91,debit,2023-01-31,00:00:00
WIR00000000000004225,SYNCID0000013956,780114.33,debit,2022-11-20,00:00:00
WIR00000000000004226,SYNCID0000013956,386925.85,debit,2022-11-21,00:00:00
WIR00000000000004227,SYNCID0000013956,117663.51,debit,2022-12-01,00:00:00
WIR00000000000004228,SYNCID0000013956,217419.23,credit,2022-11-14,00:00:00
WIR00000000000004229,SYNCID0000013956,208120.84,credit,2022-12-21,00:00:00
WIR00000000000004230,SYNCID0000013956,79244.78,debit,2023-01-18,00:00:00
WIR00000000000004231,SYNCID0000013956,1553.85,debit,2022-12-23,00:00:00
WIR00000000000004232,SYNCID0000013956,134093.44,debit,2023-01-03,00:00:00
WIR00000000000004233,SYNCID0000013956,662102.74,debit,2022-11-22,00:00:00
WIR00000000000004234,SYNCID0000013956,184925.11,debit,2022-12-29,00:00:00
WIR00000000000004235,SYNCID0000013956,808432.87,debit,2022-11-21,00:00:00
WIR00000000000004236,SYNCID0000013956,30092.58,debit,2022-12-01,00:00:00
WIR00000000000004237,SYNCID0000013956,574183.65,debit,2023-01-24,00:00:00
WIR00000000000004238,SYNCID0000013956,831730.35,debit,2022-11-30,00:00:00
WIR00000000000004239,SYNCID0000013956,488823.02,debit,2022-11-01,00:00:00
WIR00000000000004240,SYNCID0000013956,406835.09,debit,2022-12-15,00:00:00
WIR00000000000004241,SYNCID0000013956,178320.57,debit,2022-11-27,00:00:00
WIR00000000000004242,SYNCID0000013956,651908.85,debit,2022-11-22,00:00:00
WIR00000000000004243,SYNCID0000013956,533146.01,debit,2022-12-17,00:00:00
WIR00000000000004244,SYNCID0000013956,253282.85,debit,2023-01-11,00:00:00
WIR00000000000004245,SYNCID0000013956,757118.47,debit,2022-12-11,00:00:00
WIR00000000000004246,SYNCID0000013956,1098413.6,debit,2022-12-01,00:00:00
WIR00000000000004247,SYNCID0000013956,657609.11,credit,2023-01-27,00:00:00
WIR00000000000004248,SYNCID0000013956,516695.21,debit,2022-12-13,00:00:00
WIR00000000000004249,SYNCID0000013956,628620.53,debit,2022-12-07,00:00:00
WIR00000000000004250,SYNCID0000013956,2073508.27,debit,2022-12-16,00:00:00
WIR00000000000004251,SYNCID0000013956,502310.87,debit,2022-12-03,00:00:00
WIR00000000000004252,SYNCID0000013956,824223.25,debit,2022-11-01,00:00:00
WIR00000000000004253,SYNCID0000013956,1464056.48,credit,2022-12-30,00:00:00
WIR00000000000004254,SYNCID0000013956,87316.35,debit,2022-11-11,00:00:00
WIR00000000000004255,SYNCID0000013956,961980.25,credit,2023-01-10,00:00:00
WIR00000000000004256,SYNCID0000013956,2701.28,debit,2022-12-28,00:00:00
WIR00000000000004257,SYNCID0000013956,547430.57,debit,2022-12-09,00:00:00
WIR00000000000004258,SYNCID0000013956,25947.63,debit,2022-11-23,00:00:00
WIR00000000000004259,SYNCID0000013956,800722.43,credit,2023-01-26,00:00:00
WIR00000000000004260,SYNCID0000013956,385254.78,debit,2023-01-31,00:00:00
WIR00000000000004261,SYNCID0000013956,369674.24,credit,2022-12-09,00:00:00
WIR00000000000004262,SYNCID0000013956,89365.35,debit,2023-01-06,00:00:00
WIR00000000000004263,SYNCID0000013956,366775.34,debit,2022-11-14,00:00:00
WIR00000000000004264,SYNCID0000013956,12736.33,debit,2023-01-25,00:00:00
WIR00000000000004265,SYNCID0000013956,700914.44,debit,2022-11-23,00:00:00
WIR00000000000004266,SYNCID0000013956,594313.12,credit,2023-01-31,00:00:00
WIR00000000000004267,SYNCID0000013956,241544.48,debit,2022-12-28,00:00:00
WIR00000000000004268,SYNCID0000013956,522760.17,debit,2022-12-22,00:00:00
WIR00000000000004269,SYNCID0000013956,7278.92,debit,2022-12-01,00:00:00
WIR00000000000004270,SYNCID0000013956,452259.8,debit,2023-01-24,00:00:00
WIR00000000000004271,SYNCID0000013956,183401.8,debit,2022-12-14,00:00:00
WIR00000000000004272,SYNCID0000013956,475528.58,debit,2022-12-09,00:00:00
WIR00000000000004273,SYNCID0000013956,646012.47,debit,2023-01-17,00:00:00
WIR00000000000004274,SYNCID0000013956,228102.51,debit,2023-01-18,00:00:00
WIR00000000000004275,SYNCID0000013956,331412.33,debit,2022-11-04,00:00:00
WIR00000000000004276,SYNCID0000013956,240811.85,debit,2022-11-24,00:00:00
WIR00000000000004277,SYNCID0000013956,470804.47,debit,2022-12-06,00:00:00
WIR00000000000004278,SYNCID0000013956,616839.09,debit,2022-12-08,00:00:00
WIR00000000000004279,SYNCID0000013956,438018.83,debit,2022-12-05,00:00:00
WIR00000000000004280,SYNCID0000013956,792065.55,debit,2023-01-30,00:00:00
WIR00000000000004281,SYNCID0000013956,631.75,debit,2023-01-24,00:00:00
WIR00000000000004282,SYNCID0000013956,361781.35,credit,2022-11-29,00:00:00
WIR00000000000004283,SYNCID0000013956,330611.42,debit,2022-12-07,00:00:00
WIR00000000000004284,SYNCID0000013956,646345.45,debit,2023-01-17,00:00:00
WIR00000000000004285,SYNCID0000013956,219950.0,credit,2022-11-18,00:00:00
WIR00000000000004286,SYNCID0000013956,698575.19,debit,2023-01-25,00:00:00
WIR00000000000004287,SYNCID0000013956,3075319.94,credit,2022-12-01,00:00:00
WIR00000000000004288,SYNCID0000013956,775325.81,debit,2022-12-12,00:00:00
WIR00000000000004289,SYNCID0000013956,3365.95,debit,2022-11-01,00:00:00
WIR00000000000004290,SYNCID0000013956,3149477.19,credit,2022-12-13,00:00:00
WIR00000000000004291,SYNCID0000013956,467420.55,credit,2022-12-02,00:00:00
WIR00000000000004292,SYNCID0000013956,240763.37,debit,2022-12-22,00:00:00
WIR00000000000004293,SYNCID0000013956,160440.08,debit,2023-01-12,00:00:00
WIR00000000000004294,SYNCID0000013956,58146.99,debit,2022-12-20,00:00:00
WIR00000000000004295,SYNCID0000013956,531338.65,debit,2022-12-12,00:00:00
WIR00000000000004296,SYNCID0000013956,166349.92,credit,2023-01-17,00:00:00
WIR00000000000004297,SYNCID0000013956,1111.55,debit,2022-11-10,00:00:00
WIR00000000000004298,SYNCID0000013956,935630.47,debit,2022-11-24,00:00:00
WIR00000000000004299,SYNCID0000013956,808564.44,debit,2022-11-01,00:00:00
WIR00000000000004300,SYNCID0000013956,909700.93,debit,2023-01-26,00:00:00
WIR00000000000004301,SYNCID0000013957,171060.68,debit,2022-11-04,00:00:00
WIR00000000000004302,SYNCID0000013973,843.22,debit,2023-01-02,00:00:00
WIR00000000000004303,SYNCID0000013973,1161.75,debit,2023-01-26,00:00:00
WIR00000000000004304,SYNCID0000013973,133651.47,debit,2023-01-20,00:00:00
WIR00000000000004305,SYNCID0000013973,45342.7,debit,2022-12-05,00:00:00
WIR00000000000004306,SYNCID0000013973,939.16,debit,2022-11-28,00:00:00
WIR00000000000004307,SYNCID0000013973,49852.25,debit,2022-11-28,00:00:00
WIR00000000000004308,SYNCID0000013973,23933.34,debit,2022-12-13,00:00:00
WIR00000000000004309,SYNCID0000013973,913.49,debit,2022-11-01,00:00:00
WIR00000000000004310,SYNCID0000013973,65411.66,debit,2022-12-22,00:00:00
WIR00000000000004311,SYNCID0000013973,24703.61,debit,2022-12-08,00:00:00
WIR00000000000004312,SYNCID0000013973,203329.93,debit,2023-01-11,00:00:00
WIR00000000000004313,SYNCID0000013973,2459.56,debit,2023-01-21,00:00:00
WIR00000000000004314,SYNCID0000013973,3241.0,debit,2022-12-05,00:00:00
WIR00000000000004315,SYNCID0000013973,28013.37,debit,2023-01-09,00:00:00
WIR00000000000004316,SYNCID0000013973,14025.03,debit,2022-11-12,00:00:00
WIR00000000000004317,SYNCID0000013994,27798.99,debit,2022-11-17,00:00:00
