customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date
SYNCID0000013460,CA,ON,MISSISSAUGA,other,1.0,0.0,,2021-12-29
SYNCID0000013461,CA,,other,7215,,3895.0,2005-01-06,2010-03-26
SYNCID0000013462,CA,BC,COURTENAY,6581,,0.0,1979-02-21,2000-08-16
SYNCID0000013463,CA,ON,MIDLAND,4219,2.0,0.0,2023-05-07,2023-06-07
SYNCID0000013464,CA,BC,VANCOUVER,7721,6.0,652585.0,2016-04-19,
SYNCID0000013466,CA,,other,other,1.0,0.0,,2020-08-05
SYNCID0000013467,CA,BC,NEW WESTMINSTER,7799,2.0,0.0,2021-11-11,2021-11-15
SYNCID0000013468,CA,QC,BOUCHERVILLE,7511,,0.0,1997-07-29,2014-10-20
SYNCID0000013469,CA,ON,VANKLEEK HILL,6312,2.0,63116.0,2020-02-02,
SYNCID0000013470,CA,,other,4274,,0.0,2023-01-21,2023-02-23
SYNCID0000013471,CA,ON,MISSISSAUGA,7215,,0.0,2023-09-27,2023-12-11
SYNCID0000013472,CA,ON,RICHMOND HILL,7292,1.0,341216.0,2010-05-21,2020-11-12
SYNCID0000013473,CA,,other,7771,1.0,95438.0,2014-03-07,2014-10-06
SYNCID0000013474,CA,,other,9639,0.0,0.0,2011-04-07,2011-03-13
SYNCID0000013475,CA,BC,LAKE COUNTRY,9953,4.0,0.0,2021-07-20,
SYNCID0000013476,CA,NS,other,7799,1.0,53312.0,2001-02-14,1902-08-21
SYNCID0000013477,CA,SK,SWIFT CURRENT,4229,1.0,147327.0,2018-01-24,2018-11-27
SYNCID0000013478,CA,,other,other,1.0,0.0,2019-12-01,2019-12-14
SYNCID0000013479,CA,YT,WHITEHORSE,7215,1.0,1.0,2015-12-07,2015-12-11
SYNCID0000013481,CA,NS,other,9811,0.0,0.0,1978-10-06,1991-08-21
SYNCID0000013482,CA,,other,7215,0.0,0.0,,2014-12-26
SYNCID0000013483,CA,,other,7292,1.0,57583.0,1979-01-11,2013-10-13
SYNCID0000013485,CA,,other,other,2.0,137068.0,,1998-09-10
SYNCID0000013486,CA,AB,CALGARY,4013,0.0,0.0,2016-08-31,2016-09-12
SYNCID0000013487,CA,ON,SUDBURY,7215,0.0,0.0,2008-10-25,2009-09-19
SYNCID0000013489,CA,,other,other,0.0,0.0,,2004-04-05
SYNCID0000013490,CA,QC,,9811,,,2021-02-07,2021-04-23
SYNCID0000013491,CA,,other,9631,,0.0,2022-02-22,2022-03-20
SYNCID0000013492,CA,AB,LETHBRIDGE,4272,6.0,0.0,2023-04-27,2023-09-17
SYNCID0000013493,CA,ON,INNISFIL,4275,,336228.0,2008-12-31,2009-01-01
SYNCID0000013494,CA,,other,other,0.0,0.0,2023-02-24,
SYNCID0000013495,CA,ON,BRAMPTON,7771,4.0,0.0,2019-11-20,2020-09-29
SYNCID0000013496,CA,ON,ANCASTER,7771,,74114.0,1997-10-19,1998-06-20
SYNCID0000013497,CA,,other,7215,0.0,0.0,2015-07-03,
SYNCID0000013498,CA,ON,MISSISSAUGA,other,3.0,215086.0,2015-07-04,2015-07-25
SYNCID0000013499,CA,ON,HAMILTON,8653,6.0,1278527.0,2010-03-01,2009-05-25
SYNCID0000013500,CA,ON,ST. CATHARINES,,1.0,1604929.0,2020-01-07,2020-04-17
SYNCID0000013501,CA,BC,VANCOUVER,7771,2.0,149871.0,1997-03-17,1997-03-23
SYNCID0000013502,CA,ON,NEWMARKET,6331,,70195.0,2021-12-15,
SYNCID0000013504,CA,ON,THUNDER BAY,8132,2.0,83575.0,2020-01-17,2023-11-28
SYNCID0000013505,CA,ON,RICHMOND HILL,9659,1.0,,2019-04-04,
SYNCID0000013506,CA,ON,WATERLOO,9641,1.0,19267.0,2015-11-12,2021-03-16
SYNCID0000013507,CA,BC,WEST KELOWNA,7292,0.0,0.0,2019-09-15,2019-10-12
SYNCID0000013508,CA,ON,OTTAWA,7292,0.0,0.0,2013-07-06,2013-11-30
SYNCID0000013509,CA,AB,MEDICINE HAT,7211,0.0,4310937.0,,2008-05-06
SYNCID0000013510,CA,BC,other,9731,2.0,1934.0,2000-11-28,
SYNCID0000013511,CA,BC,KELOWNA,6221,1.0,174968.0,2017-10-18,2019-04-24
SYNCID0000013512,CA,,other,other,2.0,228678.0,,2008-11-13
SYNCID0000013513,CA,BC,FORT ST JOHN,8651,2.0,632885.0,2015-04-06,2015-11-16
SYNCID0000013514,CA,AB,SPRUCE GROVE,3741,1.0,584972.0,2008-05-21,2008-06-29
SYNCID0000013515,CA,BC,MACKENZIE,7511,1.0,0.0,2017-10-10,
SYNCID0000013516,CA,QC,MONTREAL,7215,1.0,0.0,2022-06-30,2022-10-31
SYNCID0000013517,CA,AB,CALGARY,9861,1.0,0.0,2020-03-02,2020-05-06
SYNCID0000013518,CA,,other,7292,0.0,0.0,2022-06-28,2022-12-16
SYNCID0000013519,CA,ON,BRAMPTON,4241,1.0,0.0,2019-06-19,2019-08-28
SYNCID0000013520,CA,ON,GRAVENHURST,8652,1.0,453455.0,2015-12-06,2016-06-01
SYNCID0000013522,CA,ON,MISSISSAUGA,7771,,622557.0,2013-05-22,2013-06-15
SYNCID0000013523,CA,ON,TORONTO,8654,5.0,663911.0,1995-06-13,1995-11-26
SYNCID0000013524,CA,QC,MONTREAL,8661,1.0,,2022-11-30,2022-12-26
SYNCID0000013525,CA,AB,GRANDE PRAIRIE,other,6.0,197754.0,2012-12-04,2012-12-27
SYNCID0000013527,CA,ON,ETOBICOKE,other,1.0,0.0,2023-11-19,2023-12-09
SYNCID0000013528,CA,SK,OUTLOOK,9811,0.0,0.0,2013-11-17,2014-05-05
SYNCID0000013529,CA,ON,BRAMPTON,6011,,134119.0,2021-04-23,2022-03-19
SYNCID0000013530,CA,MB,WINNIPEG,9221,1.0,61665.0,2013-01-26,2013-04-25
SYNCID0000013531,CA,BC,BURNABY,,1.0,397867.0,,1993-06-13
SYNCID0000013532,CA,AB,MEDICINE HAT,7771,1.0,0.0,2023-07-25,2023-08-24
SYNCID0000013533,CA,AB,CALGARY,3299,1.0,157727.0,2016-12-24,2021-09-29
SYNCID0000013534,CA,,other,4812,5.0,888865.0,1994-11-17,
SYNCID0000013535,CA,ON,MISSISSAUGA,other,1.0,4650.0,2008-06-22,2010-05-26
SYNCID0000013536,CA,,other,7799,2.0,598308.0,1994-08-18,2004-08-19
SYNCID0000013537,CA,,other,4561,1.0,117626.0,1994-09-24,1998-11-05
SYNCID0000013538,CA,NB,DIEPPE,7215,1.0,1.0,2001-08-06,2012-02-24
SYNCID0000013539,CA,,other,9811,0.0,0.0,2015-05-29,2015-07-25
SYNCID0000013540,CA,AB,,4842,1.0,,2019-08-15,2020-07-01
SYNCID0000013541,CA,MB,WINNIPEG,8653,2.0,0.0,2021-03-31,
SYNCID0000013543,CA,,other,4022,1.0,,2010-11-14,2010-12-03
SYNCID0000013544,CA,BC,PARKSVILLE,9861,1.0,0.0,2023-05-02,2023-06-24
SYNCID0000013546,CA,ON,CARP,7771,2.0,0.0,2022-08-05,2023-02-12
SYNCID0000013547,CA,ON,GODERICH,7215,0.0,0.0,2014-05-25,2015-03-23
SYNCID0000013548,CA,ON,NEW LISKEARD,7759,2.0,37300.0,2014-09-12,2014-12-06
SYNCID0000013549,CA,ON,AURORA,,1.0,,,1996-07-27
SYNCID0000013550,CA,AB,FORT MCMURRAY,4931,1.0,1.0,2022-05-08,2023-07-18
SYNCID0000013551,CA,,other,4275,1.0,43306.0,2010-05-10,2011-12-22
SYNCID0000013552,CA,,other,4013,20.0,4001921.0,1980-12-29,2016-01-07
SYNCID0000013553,CA,ON,LONDON,4013,1.0,0.0,2019-04-27,2019-12-01
SYNCID0000013554,CA,AB,EDMONTON,5743,,0.0,2023-04-21,2023-07-01
SYNCID0000013555,CA,ON,TORONTO,7215,5.0,0.0,2021-03-30,2021-09-22
SYNCID0000013556,CA,,other,9953,2.0,0.0,2022-02-23,2022-05-05
SYNCID0000013557,CA,ON,OTTAWA,4278,1.0,0.0,2019-03-15,2019-06-06
SYNCID0000013558,CA,BC,VICTORIA,7215,1.0,1.0,2022-05-20,2023-11-09
SYNCID0000013560,CA,NS,SHELBURNE,9953,1.0,0.0,2023-10-02,2023-10-12
SYNCID0000013561,CA,ON,CHATHAM,,0.0,0.0,,2014-12-16
SYNCID0000013562,CA,NL,,7599,,1.0,2008-02-02,
SYNCID0000013563,CA,ON,KITCHENER,7771,,0.0,2023-12-31,2024-01-01
SYNCID0000013564,CA,NL,ST. JOHN'S,8599,0.0,21569.0,2001-04-10,2001-04-15
SYNCID0000013565,CA,NL,,6596,8.0,5523523.0,1999-10-02,1996-06-16
SYNCID0000013566,CA,AB,,7292,0.0,0.0,2023-01-09,2023-05-11
SYNCID0000013567,CA,ON,WOODBRIDGE,8511,0.0,141603.0,2020-03-31,2020-10-05
SYNCID0000013568,CA,ON,DORCHESTER,6211,3.0,172447.0,2012-01-17,2012-10-25
SYNCID0000013569,CA,,other,8651,1.0,475369.0,2005-07-15,2005-07-17
SYNCID0000013570,CA,SK,SPIRITWOOD,other,1.0,0.0,2019-12-31,
SYNCID0000013571,CA,ON,TORONTO,8653,,176568.0,2019-01-16,2019-05-23
SYNCID0000013572,CA,ON,OTTAWA,8653,8.0,870970.0,2018-05-18,2018-10-19
SYNCID0000013573,CA,ON,WELLINGTON,7752,1.0,107800.0,,2013-02-26
SYNCID0000013574,CA,NB,DIEPPE,7721,1.0,913684.0,1998-08-03,1998-11-05
SYNCID0000013575,CA,BC,FORT ST. JOHN,0231,,280507.0,2016-09-26,2016-10-07
SYNCID0000013576,CA,QC,GATINEAU,4013,0.0,0.0,2021-10-11,
SYNCID0000013577,CA,ON,OTTAWA,other,0.0,0.0,2017-09-24,2017-12-14
SYNCID0000013578,CA,,other,4564,1.0,1180199.0,1997-10-14,
SYNCID0000013579,CA,,other,6412,3.0,619201.0,1988-11-16,1987-07-05
SYNCID0000013580,CA,ON,LISTOWEL,7759,1.0,0.0,2019-05-05,2019-07-18
SYNCID0000013581,CA,ON,BURLINGTON,6012,1.0,0.0,2019-12-02,2019-12-24
SYNCID0000013582,CA,QC,VERDUN,8651,1.0,248267.0,,2012-10-16
SYNCID0000013583,CA,ON,TORONTO,9919,1.0,0.0,2023-10-28,2023-11-29
SYNCID0000013585,CA,ON,MISSISSAUGA,6351,0.0,0.0,2016-03-14,2016-07-06
SYNCID0000013586,CA,ON,OAKVILLE,8653,1.0,,2023-06-25,2023-09-04
SYNCID0000013587,CA,NS,HALIFAX,8651,1.0,73599.0,1995-11-07,2000-10-15
SYNCID0000013588,CA,BC,,7292,0.0,0.0,2023-04-19,2023-09-20
SYNCID0000013589,CA,ON,HAMILTON,4275,1.0,202920.0,2008-12-10,
SYNCID0000013590,CA,,other,8652,0.0,,1983-08-20,1991-03-25
SYNCID0000013591,CA,,other,9659,8.0,1260728.0,2002-10-18,2002-11-28
SYNCID0000013592,CA,AB,DRAYTON VALLEY,5622,1.0,1.0,2012-11-21,2012-12-06
SYNCID0000013593,CA,AB,VERMILION,4561,,0.0,2023-09-16,2023-12-24
SYNCID0000013594,CA,ON,OSHAWA,7611,1.0,,2009-11-24,2009-12-22
SYNCID0000013595,CA,,other,6921,0.0,,2005-04-12,2005-05-26
SYNCID0000013596,CA,BC,RICHMOND,8641,25.0,579434.0,2002-02-04,2007-10-14
SYNCID0000013597,CA,BC,VANCOUVER,4013,2.0,0.0,2022-10-01,2022-12-26
SYNCID0000013598,CA,QC,DORVAL,6011,2.0,0.0,2021-09-29,2022-12-09
SYNCID0000013599,CA,SK,REGINA,other,4.0,1111576.0,1996-11-22,2002-10-14
SYNCID0000013600,CA,ON,BRAMPTON,other,1.0,0.0,2023-03-16,
SYNCID0000013601,CA,BC,SURREY,7215,2.0,55213.0,,2005-02-24
SYNCID0000013602,CA,BC,TERRACE,9811,0.0,0.0,,2021-10-03
SYNCID0000013604,CA,ON,TORONTO,6599,2.0,400938.0,2007-04-21,2007-08-07
SYNCID0000013605,CA,ON,TORONTO,other,0.0,,2012-03-04,
SYNCID0000013606,CA,ON,MARKHAM,7761,2.0,202499.0,1986-09-26,2003-01-22
SYNCID0000013607,CA,BC,NEW WESTMINSTER,other,,626005.0,2006-08-17,2009-06-10
SYNCID0000013608,CA,AB,LETHBRIDGE,4272,5.0,0.0,,2023-11-09
SYNCID0000013609,CA,AB,CALGARY,7771,1.0,63783.0,2017-11-12,
SYNCID0000013610,CA,ON,WOODBRIDGE,0511,0.0,0.0,1973-08-29,1991-01-19
SYNCID0000013611,CA,QC,MONTREAL,7292,0.0,0.0,2022-12-03,2022-12-28
SYNCID0000013612,CA,NS,HALIFAX,9949,4.0,162334.0,2015-01-10,
SYNCID0000013613,CA,ON,GREELY,6311,1.0,58168.0,2014-09-03,2019-03-14
SYNCID0000013614,CA,ON,WOODBRIDGE,6342,0.0,3146557.0,2021-09-09,
SYNCID0000013615,CA,ON,PETROLIA,,,0.0,2020-09-28,2020-11-14
SYNCID0000013616,CA,ON,HAMILTON,0219,2.0,0.0,2023-02-08,
SYNCID0000013617,CA,,other,7292,0.0,0.0,2023-05-12,2023-08-23
SYNCID0000013618,CA,ON,OTTAWA,7799,,369791.0,2018-06-28,2020-12-11
SYNCID0000013619,CA,ON,MARKHAM,9999,5.0,5159.0,2004-09-24,2004-10-04
SYNCID0000013620,CA,BC,VERNON,7712,1.0,90064.0,2008-05-14,2008-08-25
SYNCID0000013621,CA,ON,SCARBOROUGH,8668,0.0,0.0,1995-07-24,1995-09-09
SYNCID0000013622,CA,ON,SIMCOE,,1.0,113585.0,2022-02-16,
SYNCID0000013623,CA,,other,0311,1.0,0.0,2022-12-02,2022-12-06
SYNCID0000013624,CA,AB,EDMONTON,7771,,322485.0,1994-07-25,1994-05-18
SYNCID0000013625,CA,,other,4022,2.0,108819.0,2008-04-25,2008-11-04
SYNCID0000013627,CA,,other,2831,0.0,0.0,1991-12-16,1991-12-30
SYNCID0000013628,CA,ON,ETOBICOKE,7215,1.0,0.0,2018-01-29,2018-05-03
SYNCID0000013630,CA,ON,NORTH YORK,4013,1.0,1211065.0,2020-09-16,2021-07-20
SYNCID0000013631,CA,BC,KELOWNA,9631,2.0,112730.0,2013-11-19,2013-11-24
SYNCID0000013632,CA,ON,TORONTO,7761,0.0,35495.0,1985-09-01,1992-11-24
SYNCID0000013633,CA,ON,GRAVENHURST,7292,0.0,0.0,2023-12-24,
SYNCID0000013634,CA,ON,BRACEBRIDGE,9799,0.0,,2018-10-20,2020-06-23
SYNCID0000013635,CA,ON,SMITHS FALLS,9712,5.0,490770.0,2001-01-24,2001-11-12
SYNCID0000013636,CA,BC,COURTENAY,7771,2.0,72220.0,2006-08-23,2006-09-22
SYNCID0000013637,CA,QC,MONTREAL,1699,,0.0,2023-07-18,
SYNCID0000013638,CA,AB,,4231,2.0,1.0,2009-01-20,2010-06-03
SYNCID0000013639,CA,ON,RICHMOND HILL,7799,1.0,0.0,2023-11-23,2023-12-22
SYNCID0000013640,CA,ON,WHITBY,8651,,422145.0,2021-02-22,2022-11-03
SYNCID0000013642,CA,ON,SUDBURY,9211,,0.0,2023-05-31,2023-08-29
SYNCID0000013643,CA,ON,TORONTO,9214,8.0,224517.0,1999-11-10,
SYNCID0000013645,CA,QC,MONTREAL,,4.0,397147.0,2018-01-21,2021-07-06
SYNCID0000013646,CA,BC,VANCOUVER,7292,0.0,0.0,2023-10-30,2023-10-31
SYNCID0000013647,CA,,other,0119,1.0,331208.0,2009-02-08,2016-01-29
SYNCID0000013648,CA,ON,BARRIE,,2.0,0.0,2021-01-28,2021-06-28
SYNCID0000013649,CA,ON,LONDON,8653,1.0,1.0,2020-05-13,2020-12-16
SYNCID0000013650,CA,ON,OAKVILLE,5919,,1514135.0,,
SYNCID0000013651,CA,ON,OTTAWA,8652,1.0,362892.0,1996-07-30,2004-06-05
SYNCID0000013652,CA,NB,MONCTON,9712,1.0,25662.0,2010-11-21,2010-11-23
SYNCID0000013653,CA,,other,9942,2.0,14168.0,2010-04-26,
SYNCID0000013654,CA,ON,MARKHAM,5961,2.0,1116523.0,1994-11-06,
SYNCID0000013655,CA,BC,PORT ALBERNI,7215,,189769.0,,
SYNCID0000013656,CA,,other,4274,0.0,,,
SYNCID0000013659,CA,NS,HALIFAX,7771,0.0,337300.0,2013-01-06,2013-10-04
SYNCID0000013660,CA,QC,VERDUN,7761,5.0,222706.0,2016-04-02,
SYNCID0000013661,CA,ON,AJAX,other,0.0,0.0,2002-04-26,2007-08-15
SYNCID0000013662,CA,ON,OTTAWA,4279,,1205679.0,1995-12-14,1994-06-15
SYNCID0000013663,CA,BC,WEST KELOWNA,7759,,215393.0,2020-08-16,
SYNCID0000013664,CA,QC,DORVAL,4013,,0.0,2023-07-12,2023-08-27
SYNCID0000013665,CA,ON,AURORA,7771,1.0,0.0,2022-04-29,2022-10-03
SYNCID0000013666,CA,ON,RICHMOND HILL,7292,0.0,0.0,,2023-09-15
SYNCID0000013667,CA,AB,LETHBRIDGE,,2.0,545.0,2020-05-12,
SYNCID0000013669,CA,QC,BOUCHERVILLE,7215,,,2017-12-25,2017-12-29
SYNCID0000013670,CA,ON,WOODBRIDGE,7215,1.0,0.0,2005-04-12,
SYNCID0000013671,CA,BC,SURREY,8651,2.0,746232.0,2007-06-05,2020-08-03
SYNCID0000013672,CA,,other,4564,3.0,995857.0,2006-10-11,2006-11-29
SYNCID0000013673,CA,ON,AURORA,8651,3.0,470181.0,2016-10-06,2023-08-04
SYNCID0000013674,CA,ON,BOLTON,8661,1.0,43110.0,2009-02-09,2009-05-10
SYNCID0000013675,CA,,other,9959,2.0,0.0,2022-11-13,2022-11-20
SYNCID0000013676,CA,ON,STRATFORD,8651,1.0,196163.0,,2000-07-02
SYNCID0000013677,CA,ON,BELLEVILLE,8651,4.0,0.0,2022-10-13,2022-10-20
SYNCID0000013678,CA,AB,EDMONTON,9211,,504843.0,2017-01-20,2017-07-10
SYNCID0000013679,CA,,other,other,3.0,729616.0,,1998-07-11
SYNCID0000013680,CA,QC,MONTREAL,4561,15.0,,2022-12-05,2022-12-11
SYNCID0000013681,CA,,other,7731,1.0,109331.0,,2021-10-18
SYNCID0000013682,CA,ON,RICHMOND HILL,6031,3.0,985150.0,2012-03-10,2019-04-24
SYNCID0000013683,CA,,other,other,1.0,77259.0,2008-02-11,
SYNCID0000013684,CA,ON,TORONTO,7611,,0.0,2021-09-28,
SYNCID0000013685,CA,,other,9999,1.0,35708.0,2009-10-15,2009-11-11
SYNCID0000013686,CA,,other,6331,0.0,0.0,,1994-04-20
SYNCID0000013688,CA,NS,SHELBURNE,,0.0,0.0,,1995-12-03
SYNCID0000013689,CA,BC,SURREY,7799,0.0,0.0,,2007-10-05
SYNCID0000013690,CA,BC,POWELL RIVER,4129,1.0,0.0,2019-01-26,
SYNCID0000013691,CA,ON,KINCARDINE,0129,2.0,,1991-06-04,1991-08-14
SYNCID0000013693,CA,ON,TORONTO,0411,2.0,0.0,2020-11-14,2020-11-25
SYNCID0000013694,CA,,other,4589,1.0,,2017-05-06,2017-05-17
SYNCID0000013695,CA,AB,LETHBRIDGE,4013,,191812.0,2012-08-25,2012-12-13
SYNCID0000013696,CA,,other,4275,1.0,81925.0,2009-10-18,2013-12-08
SYNCID0000013697,CA,ON,PICKERING,0211,2.0,0.0,,
SYNCID0000013698,CA,,other,5743,2.0,157922.0,2010-08-06,2010-12-01
SYNCID0000013699,CA,,other,6521,4.0,317154.0,2020-12-01,2020-12-03
SYNCID0000013700,CA,,other,5529,30.0,12198375.0,,2021-09-04
SYNCID0000013701,CA,BC,MAPLE RIDGE,other,2.0,243488.0,2005-02-04,
SYNCID0000013703,CA,ON,TORONTO,7215,0.0,0.0,2015-04-19,2015-08-11
SYNCID0000013704,CA,BC,VANCOUVER,9959,,4820848.0,,2021-08-07
SYNCID0000013705,CA,BC,CHILLIWACK,7771,1.0,0.0,2023-05-30,
SYNCID0000013706,CA,ON,NEW LISKEARD,7752,1.0,145264.0,2002-01-24,
SYNCID0000013707,CA,ON,PICKERING,,0.0,0.0,1978-05-08,
SYNCID0000013708,CA,ON,SCARBOROUGH,4232,1.0,0.0,2017-01-22,2018-09-23
SYNCID0000013709,CA,,other,7771,1.0,98062.0,,2019-12-31
SYNCID0000013710,CA,ON,ST CATHARINES,7292,0.0,0.0,2022-07-19,2023-06-30
SYNCID0000013711,CA,QC,GATINEAU,6031,1.0,1.0,2022-10-02,2022-12-02
SYNCID0000013712,CA,ON,TORONTO,7771,1.0,192458.0,2010-12-04,2010-12-11
SYNCID0000013713,CA,,other,9839,0.0,0.0,1981-09-14,1991-01-09
SYNCID0000013714,CA,ON,BRAMPTON,7611,1.0,,2023-09-30,2023-12-09
SYNCID0000013716,CA,BC,SURREY,7721,,0.0,2022-03-10,2023-01-01
SYNCID0000013717,CA,BC,BURNABY,6413,5.0,3437584.0,2000-11-08,
SYNCID0000013718,CA,,other,9121,1.0,0.0,2022-11-12,2022-12-13
SYNCID0000013719,CA,,other,0112,2.0,346389.0,2011-02-09,2022-03-18
SYNCID0000013720,CA,ON,DOWNSVIEW,4561,1.0,0.0,,
SYNCID0000013721,CA,ON,NORTH YORK,other,1.0,0.0,,2016-09-07
SYNCID0000013722,CA,,other,4565,0.0,0.0,2002-06-13,2002-04-06
SYNCID0000013723,CA,NL,ST. JOHN'S,7761,25.0,3164715.0,,1992-10-08
SYNCID0000013724,CA,,other,other,0.0,0.0,1991-04-17,1991-10-11
SYNCID0000013725,CA,AB,CALGARY,5511,1.0,0.0,2021-07-23,2021-08-24
SYNCID0000013726,CA,SK,MOOSE JAW,0611,1.0,0.0,2019-03-02,2019-08-07
SYNCID0000013727,CA,ON,NORTH YORK,other,0.0,0.0,2002-08-05,2005-12-12
SYNCID0000013728,CA,ON,WELLINGTON,7512,3.0,0.0,2006-08-22,2008-04-10
SYNCID0000013729,CA,,other,6111,1.0,1272928.0,2000-06-15,2001-07-06
SYNCID0000013730,CA,AB,YELLOWHEAD COUNTY,0411,4.0,174979.0,1991-07-09,1991-07-17
SYNCID0000013731,CA,,other,other,1.0,588720.0,2011-05-10,2010-11-02
SYNCID0000013732,CA,ON,WHITBY,6599,1.0,0.0,2018-02-25,2018-03-13
SYNCID0000013733,CA,ON,PICKERING,6012,0.0,0.0,2023-10-26,2023-12-27
SYNCID0000013734,CA,ON,SCARBOROUGH,9654,,89949.0,,
SYNCID0000013735,CA,ON,BOWMANVILLE,other,3.0,563228.0,,2012-04-02
SYNCID0000013737,CA,,other,5999,5.0,381157.0,1972-04-14,
SYNCID0000013738,CA,AB,AIRDRIE,7771,,0.0,2008-02-22,2008-11-04
SYNCID0000013739,CA,,other,other,1.0,0.0,2012-08-13,2012-10-02
SYNCID0000013740,CA,AB,MEDICINE HAT,other,,0.0,2020-11-09,2021-04-06
SYNCID0000013741,CA,,other,8666,6.0,811680.0,2004-06-26,2004-11-02
SYNCID0000013742,CA,NS,BEDFORD,other,1.0,6805.0,2018-02-02,2018-09-30
SYNCID0000013743,CA,ON,MARKHAM,0131,1.0,116925.0,2007-12-30,2008-01-01
SYNCID0000013744,CA,ON,OTTAWA,8651,1.0,,2018-02-19,2018-09-02
SYNCID0000013745,CA,ON,BRAMPTON,4561,,0.0,2023-02-05,
SYNCID0000013746,CA,AB,STONY PLAIN,7599,,0.0,2009-09-30,2011-09-06
SYNCID0000013747,CA,SK,SASKATOON,7771,1.0,745248.0,2019-08-12,2019-08-14
SYNCID0000013748,CA,ON,GUELPH,,5.0,65310.0,1998-05-24,1998-11-07
SYNCID0000013749,CA,,other,6031,2.0,0.0,,2023-11-18
SYNCID0000013750,CA,,other,0219,1.0,,,2021-10-31
SYNCID0000013751,CA,,other,4013,3.0,563175.0,2009-05-06,2019-02-05
SYNCID0000013752,CA,,other,7771,1.0,6158.0,,
SYNCID0000013753,CA,,other,other,,0.0,2019-08-07,
SYNCID0000013754,CA,ON,GUELPH,other,0.0,0.0,2003-05-17,2005-09-07
SYNCID0000013755,CA,MB,other,9659,0.0,0.0,1986-06-19,
SYNCID0000013756,CA,,other,7761,1.0,56526.0,2018-01-08,2018-07-20
SYNCID0000013757,CA,ON,TORONTO,7761,2.0,208074.0,1996-09-08,1996-10-21
SYNCID0000013758,CA,AB,BARRHEAD,7292,0.0,,2018-10-05,2018-10-10
SYNCID0000013759,CA,ON,MISSISSAUGA,4013,1.0,436692.0,2013-02-12,2020-05-28
SYNCID0000013760,CA,ON,RUSSELL,6352,1.0,33470.0,,2014-05-20
SYNCID0000013761,CA,ON,GUELPH,other,0.0,63076.0,2015-09-07,2015-09-14
SYNCID0000013762,CA,AB,other,9942,4.0,92058.0,,2021-08-27
SYNCID0000013763,CA,AB,CAMROSE,7511,,43957.0,1994-01-09,
SYNCID0000013764,CA,ON,TORONTO,7599,,39623.0,2015-04-16,2015-08-12
SYNCID0000013765,CA,,other,4013,1.0,,1995-10-25,1995-09-20
SYNCID0000013766,CA,,other,7292,,,2016-09-15,2016-10-19
SYNCID0000013767,CA,ON,SCARBOROUGH,7731,2.0,125329.0,2007-02-15,2007-02-26
SYNCID0000013768,CA,BC,KELOWNA,,0.0,0.0,1991-10-01,1992-01-03
SYNCID0000013769,CA,BC,KAMLOOPS,4272,1.0,336682.0,2011-01-27,2011-02-26
SYNCID0000013770,CA,BC,VANCOUVER,9712,3.0,190678.0,2010-11-12,2010-12-27
SYNCID0000013771,CA,ON,HAMILTON,4561,1.0,0.0,2023-06-07,2023-06-22
SYNCID0000013772,CA,BC,VANCOUVER,7771,2.0,0.0,2021-05-27,2021-12-25
SYNCID0000013773,CA,ON,OTTAWA,9811,1.0,7765.0,2009-10-05,2009-10-11
SYNCID0000013774,CA,ON,COURTICE,6582,1.0,,,2023-11-24
SYNCID0000013775,CA,,other,8665,1.0,369768.0,1981-05-05,1991-09-26
SYNCID0000013776,CA,ON,NORTH YORK,7292,,0.0,,2008-05-25
SYNCID0000013777,CA,ON,ANCASTER,7771,1.0,40993.0,2015-06-26,2023-01-26
SYNCID0000013778,CA,BC,RICHMOND,,1.0,66237.0,2020-11-10,2020-12-18
SYNCID0000013779,CA,ON,,7721,2.0,,,2013-08-29
SYNCID0000013780,CA,ON,WOODSTOCK,other,0.0,0.0,2019-07-20,2020-04-24
SYNCID0000013781,CA,ON,COBDEN,other,,,2021-11-22,2023-06-09
SYNCID0000013782,CA,ON,STONEY CREEK,8651,1.0,444857.0,2006-06-08,2006-07-01
SYNCID0000013783,CA,ON,LONDON,0211,1.0,0.0,2022-10-31,2022-11-25
SYNCID0000013784,CA,,other,7215,1.0,0.0,,2023-08-22
SYNCID0000013785,CA,ON,RICHMOND HILL,7761,,,1996-09-01,1996-09-14
SYNCID0000013786,CA,NS,DARTMOUTH,other,0.0,0.0,,2021-09-01
SYNCID0000013787,CA,AB,EDMONTON,8132,0.0,0.0,1998-05-22,1991-06-28
SYNCID0000013788,CA,BC,BURNABY,4013,6.0,1591046.0,2003-06-05,2001-02-23
SYNCID0000013790,CA,NB,FREDERICTON,8661,1.0,157501.0,2016-11-21,2016-12-09
SYNCID0000013791,CA,,other,7292,0.0,0.0,2021-01-19,2022-09-09
SYNCID0000013792,CA,AB,other,7752,0.0,80473.0,1994-07-12,
SYNCID0000013793,CA,ON,THORNHILL,other,1.0,0.0,2022-12-16,2022-12-29
SYNCID0000013794,CA,ON,ETOBICOKE,4561,1.0,2657243.0,2003-08-31,
SYNCID0000013795,CA,BC,VANCOUVER,9959,,0.0,2023-07-31,2023-08-17
SYNCID0000013796,CA,ON,MISSISSAUGA,6031,1.0,157869.0,,2012-12-17
SYNCID0000013797,CA,AB,,4581,1.0,176694.0,2022-06-19,2023-12-15
